entity_id	ancestor_id	depth	ancestor_label	ancestor_kind	ancestor_rank
SSA:0010206	SSA:0002034	1	T068s	group	matriline
SSA:0010207	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010207	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010207	SSA:0002034	1	T068s	group	matriline
SSA:0010208	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010208	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010208	SSA:0002034	1	T068s	group	matriline
SSA:0010209	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010209	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010209	SSA:0002034	1	T068s	group	matriline
SSA:0010210	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010210	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010210	SSA:0002034	1	T068s	group	matriline
SSA:0010211	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010211	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010211	SSA:0002034	1	T068s	group	matriline
SSA:0010212	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010212	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010212	SSA:0002034	1	T068s	group	matriline
SSA:0010213	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010213	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010213	SSA:0002034	1	T068s	group	matriline
SSA:0010214	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010214	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010214	SSA:0002034	1	T068s	group	matriline
SSA:0010215	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010215	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010215	SSA:0002034	1	T068s	group	matriline
SSA:0010216	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010216	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010216	SSA:0002034	1	T068s	group	matriline
SSA:0010217	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010217	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010217	SSA:0002034	1	T068s	group	matriline
SSA:0010218	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010218	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010218	SSA:0002034	1	T068s	group	matriline
SSA:0010219	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010219	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010219	SSA:0002034	1	T068s	group	matriline
SSA:0010220	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010220	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010220	SSA:0002034	1	T068s	group	matriline
SSA:0010221	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010221	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010221	SSA:0002035	1	T069s	group	matriline
SSA:0010222	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010222	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010222	SSA:0002035	1	T069s	group	matriline
SSA:0010223	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010223	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010223	SSA:0002035	1	T069s	group	matriline
SSA:0010224	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010224	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010224	SSA:0002035	1	T069s	group	matriline
SSA:0010225	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010225	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010225	SSA:0002035	1	T069s	group	matriline
SSA:0010226	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010226	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010226	SSA:0002035	1	T069s	group	matriline
SSA:0010227	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010227	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010227	SSA:0002035	1	T069s	group	matriline
SSA:0010228	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010228	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010228	SSA:0002035	1	T069s	group	matriline
SSA:0010229	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010229	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010229	SSA:0002035	1	T069s	group	matriline
SSA:0010230	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010230	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010230	SSA:0002035	1	T069s	group	matriline
SSA:0010231	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010231	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010231	SSA:0002035	1	T069s	group	matriline
SSA:0010232	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010232	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010232	SSA:0002035	1	T069s	group	matriline
SSA:0010233	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010233	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010233	SSA:0002035	1	T069s	group	matriline
SSA:0010234	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010234	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010234	SSA:0002035	1	T069s	group	matriline
SSA:0010235	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010235	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010235	SSA:0002035	1	T069s	group	matriline
SSA:0010236	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010236	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010236	SSA:0002036	1	T070s	group	matriline
SSA:0010237	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010237	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010237	SSA:0002037	1	T071s	group	matriline
SSA:0010238	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010238	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010238	SSA:0002037	1	T071s	group	matriline
SSA:0010239	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010239	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010239	SSA:0002037	1	T071s	group	matriline
SSA:0010240	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010240	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010240	SSA:0002037	1	T071s	group	matriline
SSA:0010241	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010241	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010241	SSA:0002037	1	T071s	group	matriline
SSA:0010242	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010242	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010242	SSA:0002037	1	T071s	group	matriline
SSA:0010243	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010243	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010243	SSA:0002037	1	T071s	group	matriline
SSA:0010244	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010244	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010244	SSA:0002037	1	T071s	group	matriline
SSA:0010245	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010245	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010245	SSA:0002037	1	T071s	group	matriline
SSA:0010246	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010246	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010246	SSA:0002038	1	T072s	group	matriline
SSA:0010247	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010247	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010247	SSA:0002039	1	T073s	group	matriline
SSA:0010248	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010248	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010248	SSA:0002039	1	T073s	group	matriline
SSA:0010249	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010249	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010249	SSA:0002039	1	T073s	group	matriline
SSA:0010250	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010250	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010250	SSA:0002039	1	T073s	group	matriline
SSA:0010251	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010251	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010251	SSA:0002039	1	T073s	group	matriline
SSA:0010252	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010252	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010252	SSA:0002039	1	T073s	group	matriline
SSA:0010253	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010253	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010253	SSA:0002039	1	T073s	group	matriline
SSA:0010254	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010254	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010254	SSA:0002039	1	T073s	group	matriline
SSA:0010255	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010255	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010255	SSA:0002039	1	T073s	group	matriline
SSA:0010256	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010256	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010256	SSA:0002039	1	T073s	group	matriline
SSA:0010257	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010257	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010257	SSA:0002040	1	T074s	group	matriline
SSA:0010258	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010258	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010258	SSA:0002041	1	T075s	group	matriline
SSA:0010259	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010259	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010259	SSA:0002041	1	T075s	group	matriline
SSA:0010260	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010260	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010260	SSA:0002041	1	T075s	group	matriline
SSA:0010261	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010261	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010261	SSA:0002041	1	T075s	group	matriline
SSA:0010262	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010262	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010262	SSA:0002041	1	T075s	group	matriline
SSA:0010263	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010263	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010263	SSA:0002041	1	T075s	group	matriline
SSA:0010264	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010264	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010264	SSA:0002041	1	T075s	group	matriline
SSA:0010265	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010265	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010265	SSA:0002041	1	T075s	group	matriline
SSA:0010266	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010266	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010266	SSA:0002041	1	T075s	group	matriline
SSA:0010267	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010267	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010267	SSA:0002041	1	T075s	group	matriline
SSA:0010268	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010268	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010268	SSA:0002041	1	T075s	group	matriline
SSA:0010269	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010269	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010269	SSA:0002041	1	T075s	group	matriline
SSA:0010270	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010270	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010270	SSA:0002042	1	T077s	group	matriline
SSA:0010271	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010271	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010271	SSA:0002042	1	T077s	group	matriline
SSA:0010272	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010272	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010272	SSA:0002042	1	T077s	group	matriline
SSA:0010273	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010273	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010273	SSA:0002042	1	T077s	group	matriline
SSA:0010274	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010274	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010274	SSA:0002042	1	T077s	group	matriline
SSA:0010275	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010275	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010275	SSA:0002042	1	T077s	group	matriline
SSA:0010276	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010276	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010276	SSA:0002043	1	T085s	group	matriline
SSA:0010277	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010277	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010277	SSA:0002043	1	T085s	group	matriline
SSA:0010278	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010278	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010278	SSA:0002043	1	T085s	group	matriline
SSA:0010279	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010279	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010279	SSA:0002043	1	T085s	group	matriline
SSA:0010280	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010280	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010280	SSA:0002043	1	T085s	group	matriline
SSA:0010281	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010281	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010281	SSA:0002044	1	T086s	group	matriline
SSA:0010282	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010282	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010282	SSA:0002044	1	T086s	group	matriline
SSA:0010283	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010283	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010283	SSA:0002044	1	T086s	group	matriline
SSA:0010284	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010284	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010284	SSA:0002044	1	T086s	group	matriline
SSA:0010285	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010285	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010285	SSA:0002044	1	T086s	group	matriline
SSA:0010286	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010286	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010286	SSA:0002044	1	T086s	group	matriline
SSA:0010287	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010287	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010287	SSA:0002044	1	T086s	group	matriline
SSA:0010288	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010288	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010288	SSA:0002044	1	T086s	group	matriline
SSA:0010289	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010289	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010289	SSA:0002045	1	T087s	group	matriline
SSA:0010290	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010290	SSA:0000040	1	T090s	group	matriline
SSA:0010290	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010291	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010291	SSA:0000040	1	T090s	group	matriline
SSA:0010291	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010292	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010292	SSA:0000040	1	T090s	group	matriline
SSA:0010292	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010293	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010293	SSA:0000040	1	T090s	group	matriline
SSA:0010293	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010294	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010294	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010294	SSA:0002046	1	T091s	group	matriline
SSA:0010295	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010295	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010295	SSA:0002047	1	T093s	group	matriline
SSA:0010296	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010296	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010296	SSA:0002048	1	T097s	group	matriline
SSA:0010297	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010297	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010297	SSA:0002049	1	T099s	group	matriline
SSA:0010298	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010298	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010298	SSA:0002049	1	T099s	group	matriline
SSA:0010299	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010299	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010299	SSA:0002049	1	T099s	group	matriline
SSA:0010300	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010300	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010300	SSA:0002049	1	T099s	group	matriline
SSA:0010301	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010301	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010301	SSA:0002049	1	T099s	group	matriline
SSA:0010302	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010302	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010302	SSA:0002049	1	T099s	group	matriline
SSA:0010303	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010303	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010303	SSA:0002049	1	T099s	group	matriline
SSA:0010304	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010304	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010304	SSA:0002050	1	T100s	group	matriline
SSA:0010305	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010305	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010305	SSA:0002050	1	T100s	group	matriline
SSA:0010306	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010306	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010306	SSA:0002050	1	T100s	group	matriline
SSA:0010307	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010307	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010307	SSA:0002050	1	T100s	group	matriline
SSA:0010308	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010308	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010308	SSA:0002050	1	T100s	group	matriline
SSA:0010309	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010309	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010309	SSA:0002050	1	T100s	group	matriline
SSA:0010310	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010310	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010310	SSA:0002050	1	T100s	group	matriline
SSA:0010311	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010311	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010311	SSA:0002050	1	T100s	group	matriline
SSA:0010312	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010312	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010312	SSA:0002051	1	T101s	group	matriline
SSA:0010313	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010313	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010313	SSA:0002051	1	T101s	group	matriline
SSA:0010314	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010314	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010314	SSA:0002051	1	T101s	group	matriline
SSA:0010315	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010315	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010315	SSA:0002052	1	T102s	group	matriline
SSA:0010316	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010316	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010316	SSA:0002053	1	T103s	group	matriline
SSA:0010317	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010317	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010317	SSA:0002054	1	T109s	group	matriline
SSA:0010318	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010318	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010318	SSA:0002054	1	T109s	group	matriline
SSA:0010319	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010319	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010319	SSA:0002054	1	T109s	group	matriline
SSA:0010320	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010320	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010320	SSA:0002054	1	T109s	group	matriline
SSA:0010321	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010321	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010321	SSA:0002054	1	T109s	group	matriline
SSA:0010322	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010322	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010322	SSA:0002054	1	T109s	group	matriline
SSA:0010323	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010323	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010323	SSA:0002054	1	T109s	group	matriline
SSA:0010324	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010324	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010324	SSA:0002054	1	T109s	group	matriline
SSA:0010325	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010325	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010325	SSA:0002054	1	T109s	group	matriline
SSA:0010326	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010326	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010326	SSA:0002054	1	T109s	group	matriline
SSA:0010327	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010327	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010327	SSA:0002054	1	T109s	group	matriline
SSA:0010328	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010328	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010328	SSA:0002054	1	T109s	group	matriline
SSA:0010329	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010329	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010329	SSA:0002054	1	T109s	group	matriline
SSA:0010330	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010330	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010330	SSA:0002054	1	T109s	group	matriline
SSA:0010331	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010331	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010331	SSA:0002054	1	T109s	group	matriline
SSA:0010332	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010332	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010332	SSA:0002054	1	T109s	group	matriline
SSA:0010333	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010333	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010333	SSA:0002054	1	T109s	group	matriline
SSA:0010334	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010334	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010334	SSA:0002054	1	T109s	group	matriline
SSA:0010335	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010335	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010335	SSA:0002054	1	T109s	group	matriline
SSA:0010336	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010336	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010336	SSA:0002054	1	T109s	group	matriline
SSA:0010337	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010337	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010337	SSA:0002054	1	T109s	group	matriline
SSA:0010338	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010338	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010338	SSA:0002054	1	T109s	group	matriline
SSA:0010339	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010339	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010339	SSA:0002054	1	T109s	group	matriline
SSA:0010340	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010340	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010340	SSA:0002054	1	T109s	group	matriline
SSA:0010341	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010341	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010341	SSA:0002054	1	T109s	group	matriline
SSA:0010342	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010342	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010342	SSA:0002054	1	T109s	group	matriline
SSA:0010343	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010343	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010343	SSA:0002054	1	T109s	group	matriline
SSA:0010344	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010344	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010344	SSA:0002055	1	T111s	group	matriline
SSA:0010345	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010345	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010345	SSA:0002055	1	T111s	group	matriline
SSA:0010346	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010346	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010346	SSA:0002055	1	T111s	group	matriline
SSA:0010347	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010347	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010347	SSA:0002055	1	T111s	group	matriline
SSA:0010348	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010348	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010348	SSA:0002055	1	T111s	group	matriline
SSA:0010349	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010349	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010349	SSA:0002055	1	T111s	group	matriline
SSA:0010350	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010350	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010350	SSA:0002055	1	T111s	group	matriline
SSA:0010351	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010351	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010351	SSA:0002056	1	T112s	group	matriline
SSA:0010352	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010352	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010352	SSA:0002057	1	T113s	group	matriline
SSA:0010353	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010353	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010353	SSA:0002058	1	T114s	group	matriline
SSA:0010354	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010354	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010354	SSA:0002059	1	T115s	group	matriline
SSA:0010355	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010355	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010355	SSA:0002060	1	T116s	group	matriline
SSA:0010356	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010356	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010356	SSA:0002060	1	T116s	group	matriline
SSA:0010357	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010357	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010357	SSA:0002060	1	T116s	group	matriline
SSA:0010358	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010358	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010358	SSA:0002061	1	T117s	group	matriline
SSA:0010359	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010359	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010359	SSA:0002061	1	T117s	group	matriline
SSA:0010360	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010360	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010360	SSA:0002061	1	T117s	group	matriline
SSA:0010361	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010361	SSA:0000900	3	Orcinus orca	taxon	
