taxon_id	ancestor_id	depth	ancestor_rank	ancestor_name
NCBITaxon:9717	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9717	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9717	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9717	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9717	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9717	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9717	NCBITaxon:9709	2	family	Phocidae
NCBITaxon:9717	NCBITaxon:9717	0	genus	Phoca
NCBITaxon:9720	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9720	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9720	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9720	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9720	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9720	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9720	NCBITaxon:3072905	4	clade	Pinnipedia
NCBITaxon:9720	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9720	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9720	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9720	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9720	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9720	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9720	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9720	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9720	NCBITaxon:33554	6	order	Carnivora
NCBITaxon:9720	NCBITaxon:3410118	2	subfamily	Phocinae
NCBITaxon:9720	NCBITaxon:379584	5	suborder	Caniformia
NCBITaxon:9720	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9720	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9720	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9720	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9720	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9720	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9720	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9720	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9720	NCBITaxon:9709	3	family	Phocidae
NCBITaxon:9720	NCBITaxon:9717	1	genus	Phoca
NCBITaxon:9720	NCBITaxon:9720	0	species	Phoca vitulina
NCBITaxon:9721	NCBITaxon:117570	13	clade	Teleostomi
NCBITaxon:9721	NCBITaxon:117571	12	clade	Euteleostomi
NCBITaxon:9721	NCBITaxon:131567	24	cellular root	cellular organisms
NCBITaxon:9721	NCBITaxon:1338369	10	clade	Dipnotetrapodomorpha
NCBITaxon:9721	NCBITaxon:1437010	4	clade	Boreoeutheria
NCBITaxon:9721	NCBITaxon:2653789	1	suborder	Whippomorpha
NCBITaxon:9721	NCBITaxon:2759	23	domain	Eukaryota
NCBITaxon:9721	NCBITaxon:314145	3	superorder	Laurasiatheria
NCBITaxon:9721	NCBITaxon:32523	9	clade	Tetrapoda
NCBITaxon:9721	NCBITaxon:32524	8	clade	Amniota
NCBITaxon:9721	NCBITaxon:32525	6	clade	Theria
NCBITaxon:9721	NCBITaxon:33154	22	clade	Opisthokonta
NCBITaxon:9721	NCBITaxon:33208	21	kingdom	Metazoa
NCBITaxon:9721	NCBITaxon:33213	19	clade	Bilateria
NCBITaxon:9721	NCBITaxon:33511	18	clade	Deuterostomia
NCBITaxon:9721	NCBITaxon:40674	7	class	Mammalia
NCBITaxon:9721	NCBITaxon:6072	20	clade	Eumetazoa
NCBITaxon:9721	NCBITaxon:7711	17	phylum	Chordata
NCBITaxon:9721	NCBITaxon:7742	15	clade	Vertebrata
NCBITaxon:9721	NCBITaxon:7776	14	clade	Gnathostomata
NCBITaxon:9721	NCBITaxon:8287	11	superclass	Sarcopterygii
NCBITaxon:9721	NCBITaxon:89593	16	subphylum	Craniata
NCBITaxon:9721	NCBITaxon:91561	2	order	Artiodactyla
NCBITaxon:9721	NCBITaxon:9347	5	clade	Eutheria
NCBITaxon:9721	NCBITaxon:9721	0	infraorder	Cetacea
NCBITaxon:9722	NCBITaxon:117570	14	clade	Teleostomi
NCBITaxon:9722	NCBITaxon:117571	13	clade	Euteleostomi
NCBITaxon:9722	NCBITaxon:131567	25	cellular root	cellular organisms
NCBITaxon:9722	NCBITaxon:1338369	11	clade	Dipnotetrapodomorpha
NCBITaxon:9722	NCBITaxon:1437010	5	clade	Boreoeutheria
NCBITaxon:9722	NCBITaxon:2653789	2	suborder	Whippomorpha
NCBITaxon:9722	NCBITaxon:2759	24	domain	Eukaryota
NCBITaxon:9722	NCBITaxon:314145	4	superorder	Laurasiatheria
NCBITaxon:9722	NCBITaxon:32523	10	clade	Tetrapoda
NCBITaxon:9722	NCBITaxon:32524	9	clade	Amniota
NCBITaxon:9722	NCBITaxon:32525	7	clade	Theria
NCBITaxon:9722	NCBITaxon:33154	23	clade	Opisthokonta
NCBITaxon:9722	NCBITaxon:33208	22	kingdom	Metazoa
NCBITaxon:9722	NCBITaxon:33213	20	clade	Bilateria
NCBITaxon:9722	NCBITaxon:33511	19	clade	Deuterostomia
NCBITaxon:9722	NCBITaxon:40674	8	class	Mammalia
NCBITaxon:9722	NCBITaxon:6072	21	clade	Eumetazoa
NCBITaxon:9722	NCBITaxon:7711	18	phylum	Chordata
NCBITaxon:9722	NCBITaxon:7742	16	clade	Vertebrata
NCBITaxon:9722	NCBITaxon:7776	15	clade	Gnathostomata
NCBITaxon:9722	NCBITaxon:8287	12	superclass	Sarcopterygii
NCBITaxon:9722	NCBITaxon:89593	17	subphylum	Craniata
NCBITaxon:9722	NCBITaxon:91561	3	order	Artiodactyla
NCBITaxon:9722	NCBITaxon:9347	6	clade	Eutheria
NCBITaxon:9722	NCBITaxon:9721	1	infraorder	Cetacea
NCBITaxon:9722	NCBITaxon:9722	0	parvorder	Odontoceti
NCBITaxon:9726	NCBITaxon:117570	15	clade	Teleostomi
NCBITaxon:9726	NCBITaxon:117571	14	clade	Euteleostomi
NCBITaxon:9726	NCBITaxon:131567	26	cellular root	cellular organisms
NCBITaxon:9726	NCBITaxon:1338369	12	clade	Dipnotetrapodomorpha
NCBITaxon:9726	NCBITaxon:1437010	6	clade	Boreoeutheria
NCBITaxon:9726	NCBITaxon:2653789	3	suborder	Whippomorpha
NCBITaxon:9726	NCBITaxon:2759	25	domain	Eukaryota
NCBITaxon:9726	NCBITaxon:314145	5	superorder	Laurasiatheria
NCBITaxon:9726	NCBITaxon:32523	11	clade	Tetrapoda
NCBITaxon:9726	NCBITaxon:32524	10	clade	Amniota
NCBITaxon:9726	NCBITaxon:32525	8	clade	Theria
NCBITaxon:9726	NCBITaxon:33154	24	clade	Opisthokonta
NCBITaxon:9726	NCBITaxon:33208	23	kingdom	Metazoa
NCBITaxon:9726	NCBITaxon:33213	21	clade	Bilateria
NCBITaxon:9726	NCBITaxon:33511	20	clade	Deuterostomia
NCBITaxon:9726	NCBITaxon:40674	9	class	Mammalia
NCBITaxon:9726	NCBITaxon:6072	22	clade	Eumetazoa
NCBITaxon:9726	NCBITaxon:7711	19	phylum	Chordata
NCBITaxon:9726	NCBITaxon:7742	17	clade	Vertebrata
NCBITaxon:9726	NCBITaxon:7776	16	clade	Gnathostomata
NCBITaxon:9726	NCBITaxon:8287	13	superclass	Sarcopterygii
NCBITaxon:9726	NCBITaxon:89593	18	subphylum	Craniata
NCBITaxon:9726	NCBITaxon:91561	4	order	Artiodactyla
NCBITaxon:9726	NCBITaxon:9347	7	clade	Eutheria
NCBITaxon:9726	NCBITaxon:9721	2	infraorder	Cetacea
NCBITaxon:9726	NCBITaxon:9722	1	parvorder	Odontoceti
NCBITaxon:9726	NCBITaxon:9726	0	family	Delphinidae
NCBITaxon:9727	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9727	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9727	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9727	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9727	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9727	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9727	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9727	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9727	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9727	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9727	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9727	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9727	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9727	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9727	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9727	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9727	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9727	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9727	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9727	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9727	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9727	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9727	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9727	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9727	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9727	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9727	NCBITaxon:9726	1	family	Delphinidae
NCBITaxon:9727	NCBITaxon:9727	0	genus	Delphinus
NCBITaxon:9728	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9728	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9728	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9728	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9728	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9728	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9728	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9728	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9728	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9728	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9728	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9728	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9728	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9728	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9728	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9728	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9728	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9728	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9728	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9728	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9728	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9728	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9728	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9728	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9728	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9728	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9728	NCBITaxon:9726	2	family	Delphinidae
NCBITaxon:9728	NCBITaxon:9727	1	genus	Delphinus
NCBITaxon:9728	NCBITaxon:9728	0	species	Delphinus delphis
NCBITaxon:9729	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9729	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9729	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9729	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9729	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9729	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9729	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9729	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9729	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9729	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9729	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9729	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9729	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9729	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9729	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9729	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9729	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9729	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9729	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9729	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9729	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9729	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9729	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9729	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9729	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9729	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9729	NCBITaxon:9726	1	family	Delphinidae
NCBITaxon:9729	NCBITaxon:9729	0	genus	Globicephala
NCBITaxon:9732	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9732	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9732	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9732	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9732	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9732	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9732	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9732	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9732	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9732	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9732	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9732	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9732	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9732	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9732	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9732	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9732	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9732	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9732	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9732	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9732	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9732	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9732	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9732	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9732	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9732	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9732	NCBITaxon:9726	1	family	Delphinidae
NCBITaxon:9732	NCBITaxon:9732	0	genus	Orcinus
NCBITaxon:9733	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9733	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9733	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9733	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9733	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9733	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9733	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9733	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9733	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9733	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9733	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9733	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9733	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9733	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9733	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9733	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9733	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9733	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9733	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9733	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9733	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9733	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9733	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9733	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9733	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9733	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9733	NCBITaxon:9726	2	family	Delphinidae
NCBITaxon:9733	NCBITaxon:9732	1	genus	Orcinus
NCBITaxon:9733	NCBITaxon:9733	0	species	Orcinus orca
NCBITaxon:9734	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9734	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9734	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9734	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9734	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9734	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9734	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9734	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9734	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9734	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9734	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9734	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9734	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9734	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9734	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9734	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9734	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9734	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9734	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9734	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9734	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9734	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9734	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9734	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9734	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9734	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9734	NCBITaxon:9726	1	family	Delphinidae
NCBITaxon:9734	NCBITaxon:9734	0	genus	Stenella
NCBITaxon:9737	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9737	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9737	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9737	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9737	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9737	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9737	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9737	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9737	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9737	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9737	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9737	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9737	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9737	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9737	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9737	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9737	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9737	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9737	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9737	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9737	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9737	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9737	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9737	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9737	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9737	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9737	NCBITaxon:9726	2	family	Delphinidae
NCBITaxon:9737	NCBITaxon:9734	1	genus	Stenella
NCBITaxon:9737	NCBITaxon:9737	0	species	Stenella coeruleoalba
NCBITaxon:9738	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9738	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9738	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9738	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9738	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9738	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9738	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9738	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9738	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9738	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9738	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9738	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9738	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9738	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9738	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9738	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9738	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9738	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9738	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9738	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9738	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9738	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9738	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9738	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9738	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9738	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9738	NCBITaxon:9726	1	family	Delphinidae
NCBITaxon:9738	NCBITaxon:9738	0	genus	Tursiops
NCBITaxon:9739	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9739	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9739	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9739	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9739	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9739	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9739	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9739	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9739	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9739	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9739	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9739	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9739	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9739	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9739	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9739	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9739	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9739	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9739	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9739	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9739	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9739	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9739	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9739	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9739	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9739	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9739	NCBITaxon:9726	2	family	Delphinidae
NCBITaxon:9739	NCBITaxon:9738	1	genus	Tursiops
NCBITaxon:9739	NCBITaxon:9739	0	species	Tursiops truncatus
NCBITaxon:9740	NCBITaxon:117570	15	clade	Teleostomi
NCBITaxon:9740	NCBITaxon:117571	14	clade	Euteleostomi
NCBITaxon:9740	NCBITaxon:131567	26	cellular root	cellular organisms
NCBITaxon:9740	NCBITaxon:1338369	12	clade	Dipnotetrapodomorpha
NCBITaxon:9740	NCBITaxon:1437010	6	clade	Boreoeutheria
NCBITaxon:9740	NCBITaxon:2653789	3	suborder	Whippomorpha
NCBITaxon:9740	NCBITaxon:2759	25	domain	Eukaryota
NCBITaxon:9740	NCBITaxon:314145	5	superorder	Laurasiatheria
NCBITaxon:9740	NCBITaxon:32523	11	clade	Tetrapoda
NCBITaxon:9740	NCBITaxon:32524	10	clade	Amniota
NCBITaxon:9740	NCBITaxon:32525	8	clade	Theria
NCBITaxon:9740	NCBITaxon:33154	24	clade	Opisthokonta
NCBITaxon:9740	NCBITaxon:33208	23	kingdom	Metazoa
NCBITaxon:9740	NCBITaxon:33213	21	clade	Bilateria
NCBITaxon:9740	NCBITaxon:33511	20	clade	Deuterostomia
NCBITaxon:9740	NCBITaxon:40674	9	class	Mammalia
NCBITaxon:9740	NCBITaxon:6072	22	clade	Eumetazoa
NCBITaxon:9740	NCBITaxon:7711	19	phylum	Chordata
NCBITaxon:9740	NCBITaxon:7742	17	clade	Vertebrata
NCBITaxon:9740	NCBITaxon:7776	16	clade	Gnathostomata
NCBITaxon:9740	NCBITaxon:8287	13	superclass	Sarcopterygii
NCBITaxon:9740	NCBITaxon:89593	18	subphylum	Craniata
NCBITaxon:9740	NCBITaxon:91561	4	order	Artiodactyla
NCBITaxon:9740	NCBITaxon:9347	7	clade	Eutheria
NCBITaxon:9740	NCBITaxon:9721	2	infraorder	Cetacea
NCBITaxon:9740	NCBITaxon:9722	1	parvorder	Odontoceti
NCBITaxon:9740	NCBITaxon:9740	0	family	Phocoenidae
NCBITaxon:9741	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9741	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9741	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9741	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
